snapped_at,price,market_cap,total_volume
2018-08-29 00:00:00 UTC,4.831634426025084,433527079.30577475,140470196.52631214
2018-08-30 00:00:00 UTC,4.860823945611811,431591667.85213965,168861547.2229918
2018-08-31 00:00:00 UTC,4.641421360688566,412182747.5266581,106414255.36860141
2018-09-01 00:00:00 UTC,4.720402179790497,419236984.4250481,80779265.49482563
2018-09-02 00:00:00 UTC,4.917623331987672,436651839.46088797,105020124.83427943
2018-09-03 00:00:00 UTC,4.7756267497410105,423921776.12534004,158762462.7212224
2018-09-04 00:00:00 UTC,4.695881289971501,416981405.7029664,153470051.93949756
2018-09-05 00:00:00 UTC,4.770047499061354,423624757.87707406,77244154.17265637
2018-09-06 00:00:00 UTC,3.944389791969895,350432032.6929222,147597756.25785246
2018-09-07 00:00:00 UTC,4.01647032694277,356457598.96489114,129875252.23133104
2018-09-08 00:00:00 UTC,3.9189135947520954,347501154.43664277,165636578.94435227
2018-09-09 00:00:00 UTC,3.618104905188307,321285628.64102477,98738883.8288013
2018-09-10 00:00:00 UTC,3.599761406647581,320772848.2820074,91509703.40817963
2018-09-11 00:00:00 UTC,3.5608032364191957,316051567.89847076,156074942.75708365
2018-09-12 00:00:00 UTC,3.381813800393474,300279526.3763038,101456161.84398283
2018-09-13 00:00:00 UTC,3.3656583335819454,298178491.8566963,160372417.09625235
2018-09-14 00:00:00 UTC,3.52810799331851,313867066.5222556,98849517.48676516
2018-09-15 00:00:00 UTC,3.4198256881823244,303359630.2426516,131899193.67839053
2018-09-16 00:00:00 UTC,3.494400752248447,311012050.6836905,160281346.9352795
2018-09-17 00:00:00 UTC,3.451813830449051,306847509.86982816,101830309.7263888
2018-09-18 00:00:00 UTC,3.159152427993585,280846164.4523583,133675110.10685249
2018-09-19 00:00:00 UTC,3.301464403572853,293582526.2177108,153591882.62450314
2018-09-20 00:00:00 UTC,3.3000499835432144,293381228.4397579,174864791.80234092
2018-09-21 00:00:00 UTC,3.537000712994472,314455152.55639136,148091358.31514245
2018-09-22 00:00:00 UTC,4.034447889326071,358689867.7445267,281851535.4342679
2018-09-23 00:00:00 UTC,3.7824790860915054,336290183.276133,107731013.53095438
2018-09-24 00:00:00 UTC,4.155905025020451,369472828.957076,171294836.8156277
2018-09-25 00:00:00 UTC,3.797487791903254,337638455.15960807,131408949.89215907
2018-09-26 00:00:00 UTC,3.6880051371042026,327923962.9485656,105185514.00354287
2018-09-27 00:00:00 UTC,3.62962039400618,322796083.8789516,128195832.29994902
2018-09-28 00:00:00 UTC,3.9990392041199874,355560228.4984531,175955006.00992274
2018-09-29 00:00:00 UTC,3.867938948501148,343950700.0305534,231572671.788398
2018-09-30 00:00:00 UTC,3.868857300322008,344013866.7535223,161372509.56617337
2018-10-01 00:00:00 UTC,3.872175139200021,344350138.8858199,135400276.49199566
2018-10-02 00:00:00 UTC,3.8480096179815537,342857969.4881618,133509754.85729365
2018-10-03 00:00:00 UTC,3.8201830118500064,339843948.7601509,118644598.2129741
2018-10-04 00:00:00 UTC,3.737014229867459,332882776.1346304,142833797.28236362
2018-10-05 00:00:00 UTC,3.7927175982523815,306974284.67836356,222808882.11761355
2018-10-06 00:00:00 UTC,3.810752369488639,308303330.4694164,150210694.49006832
2018-10-07 00:00:00 UTC,3.768837622450261,305050421.0097945,149184740.99119988
2018-10-08 00:00:00 UTC,3.8390550995314214,310752613.88300765,254343622.26876658
2018-10-09 00:00:00 UTC,3.897451299210247,315394207.3955093,147721650.34151334
2018-10-10 00:00:00 UTC,3.8507341874471646,311763679.37850356,111134991.06012069
2018-10-11 00:00:00 UTC,3.9934994189383826,323099645.8936299,229479151.714305
2018-10-12 00:00:00 UTC,3.4050447731974716,275796424.0962741,236525524.1571689
2018-10-13 00:00:00 UTC,3.4657567270583174,280393193.88132817,212061546.89324063
2018-10-14 00:00:00 UTC,3.5002373878256723,283370997.9851629,154194731.32777205
2018-10-15 00:00:00 UTC,3.4755410205150237,281385598.2233186,73998158.736135
2018-10-16 00:00:00 UTC,3.7117626904838867,299787501.1696977,266818810.7484909
2018-10-17 00:00:00 UTC,3.693282743618178,298650393.445889,117158251.70408314
2018-10-18 00:00:00 UTC,4.068147049518532,329066981.6337369,217842251.92172477
2018-10-19 00:00:00 UTC,3.8342429825991733,310483112.9880454,132435676.38888025
2018-10-20 00:00:00 UTC,3.9325542215979703,317628857.9938946,124103746.85460535
2018-10-21 00:00:00 UTC,4.053408206161113,328202811.241994,199359491.9153462
2018-10-22 00:00:00 UTC,4.255067358429723,344160161.4741651,246148030.79464707
2018-10-23 00:00:00 UTC,4.409877845307093,357115435.8152446,265628870.9868169
2018-10-24 00:00:00 UTC,4.181245114386669,338610709.69728124,150017241.6466152
2018-10-25 00:00:00 UTC,4.156908678906813,336649992.9209963,96979449.8261848
2018-10-26 00:00:00 UTC,4.067262494379158,329516825.17067564,162137898.93345264
2018-10-27 00:00:00 UTC,4.026325232400334,326092480.42380345,158823515.89224187
2018-10-28 00:00:00 UTC,4.016301431318527,325270286.9618839,125842508.27619703
2018-10-29 00:00:00 UTC,4.05178308191443,328081412.5326557,134532523.28413293
2018-10-30 00:00:00 UTC,3.7818404844936033,306735435.860832,200650639.37028414
2018-10-31 00:00:00 UTC,3.7616728169203664,304535132.29911405,214693438.97821814
2018-11-01 00:00:00 UTC,3.848538336745474,311698530.4790862,164062698.91134307
2018-11-02 00:00:00 UTC,3.8837238589662615,314778210.8485606,245322364.53914142
2018-11-03 00:00:00 UTC,3.9446200160454077,319577317.4737189,191969049.18769225
2018-11-04 00:00:00 UTC,3.9045715694958343,315375973.6042185,209079135.9724968
2018-11-05 00:00:00 UTC,3.923444765552714,318409895.7861172,284008979.2462049
2018-11-06 00:00:00 UTC,3.8767356764601635,314071926.51612353,248101008.445759
2018-11-07 00:00:00 UTC,4.033957889430017,325868577.4730517,264126744.66284898
2018-11-08 00:00:00 UTC,4.130772079713268,334307033.6998496,395020318.446809
2018-11-09 00:00:00 UTC,3.994432436071853,323874785.4875585,315681479.80430335
2018-11-10 00:00:00 UTC,3.890882640250674,314470883.4918418,204255099.77013877
2018-11-11 00:00:00 UTC,3.940851050673257,318624052.80136603,173294416.69282773
2018-11-12 00:00:00 UTC,3.852112372382609,311598204.5623236,231300036.68575218
2018-11-13 00:00:00 UTC,3.8247193722749575,309848248.38031995,170822267.26991573
2018-11-14 00:00:00 UTC,3.7751350921351903,305884242.7224571,196626745.03868228
2018-11-15 00:00:00 UTC,3.310912531617735,268046206.0077025,334248167.4163907
2018-11-16 00:00:00 UTC,3.206321048777545,259835615.0400536,262643927.65422466
2018-11-17 00:00:00 UTC,3.1189730680876315,252482202.4241704,171117131.64783794
2018-11-18 00:00:00 UTC,3.111374747195066,252159403.4531998,121467282.22324152
2018-11-19 00:00:00 UTC,3.116151219193065,252636713.0871397,161612429.81325394
2018-11-20 00:00:00 UTC,2.5646363282767006,207135878.38644356,408197484.9965928
2018-11-21 00:00:00 UTC,2.3759788542469176,191200395.46493426,341176517.68680364
2018-11-22 00:00:00 UTC,2.4833761169576785,201195703.52703,251605304.54718143
2018-11-23 00:00:00 UTC,2.341041603194046,190731147.62185362,163858664.60190254
2018-11-24 00:00:00 UTC,2.3402077961388827,189710656.76391533,207694246.39889085
2018-11-25 00:00:00 UTC,2.134324316062265,173008409.777746,139753334.23341006
2018-11-26 00:00:00 UTC,2.09158544271394,169549052.92023927,224674283.19260195
2018-11-27 00:00:00 UTC,1.9216740618638757,156057884.04853594,167234683.39474213
